#,Job_ID,Reserved,Water
0,Job1204,,246.59
1,Job1211,,246.59
2,Job1216,,246.59
3,Job1238,,246.59
4,Job1206,,246.59
5,Job1201,,246.59
6,Job1231,,246.59
7,Job1208,,246.59
8,Job1207,,246.59
9,Job1226,,246.59
10,Job1202,,246.59
11,Job1209,,246.59
12,Job1236,,246.59
13,Job1215,,246.59
14,Job1212,,246.59
15,Job1228,,246.59
16,Job1223,,246.59
17,Job1205,,246.59
18,Job1218,,246.59
19,Job1214,,246.59
20,Job1234,,246.59
21,Job1232,,246.59
22,Job1227,,246.59
23,Job1225,,246.59
24,Job1235,,246.59
25,Job1210,,246.59
26,Job1203,,246.59
27,Job1233,,246.59
28,Job1230,,246.59
29,Job1229,,246.59
30,Job1213,,246.59
31,Job1221,,247.16
32,Job1217,,246.59
33,Job1239,,246.59
34,Job1224,,246.59
35,Job1237,,246.59
36,Job1222,,246.59
37,Job1219,,246.59
38,Job1220,,246.20
39,Job1240,,246.59
40,Job1241,,246.59
41,Job1242,,246.59
42,Job1247,,247.31
43,Job1243,,246.59
44,Job1244,,246.59
45,Job1248,,246.59
46,Job1246,,246.10
47,Job1245,,246.59
48,Job1257,,246.59
49,Job1255,,246.59
50,Job1253,,246.59
51,Job1258,,246.59
52,Job1256,,246.59
53,Job1249,,246.59
54,Job1259,,246.59
55,Job1251,,246.59
56,Job1254,,246.59
57,Job1252,,246.59
58,Job1250,,246.59
59,Job1260,,246.59
60,Job1262,,246.59
61,Job1267,,246.59
62,Job1264,,246.59
63,Job1265,,246.59
64,Job1269,,247.90
65,Job1263,,246.59
66,Job1272,,246.59
67,Job1268,,245.69
68,Job1266,,246.59
69,Job1276,,246.59
70,Job1261,,246.59
71,Job1271,,246.59
72,Job1270,,246.59
73,Job1274,,246.59
74,Job1278,,246.59
75,Job1273,,246.59
76,Job1275,,246.59
77,Job1279,,246.59
78,Job1277,,246.59
79,Job1280,,246.59
80,Job1281,,246.59
81,Job1282,,246.59
82,Job1284,,246.59
83,Job1283,,246.59
84,Job1286,,246.59
85,Job1287,,246.59
86,Job1291,,247.84
87,Job1290,,245.73
88,Job1285,,246.59
89,Job1293,,246.59
90,Job1292,,246.59
91,Job1288,,246.59
92,Job1289,,246.59
93,Job1298,,246.59
94,Job1297,,246.59
95,Job1295,,246.59
96,Job1299,,246.59
97,Job1294,,246.59
98,Job1296,,246.59
99,Job1300,,246.59
100,Job1301,,246.59
101,Job1302,,246.59
102,Job1303,,246.59
103,Job1305,,246.59
104,Job1304,,246.59
105,Job1307,,246.59
106,Job1306,,246.59
107,Job1312,,246.59
108,Job1309,,246.59
109,Job1311,,246.59
110,Job1310,,246.59
111,Job1308,,246.59
112,Job1313,,246.59
113,Job1317,,246.59
114,Job1315,,246.59
115,Job1318,,246.59
116,Job1314,,246.59
117,Job1316,,246.59
118,Job1319,,246.59
119,Job1320,,246.59
120,Job1321,,246.59
121,Job1322,,246.59
122,Job1325,,246.59
123,Job1323,,246.59
124,Job1324,,246.59
125,Job1326,,246.59
126,Job1331,,246.59
127,Job1327,,246.59
128,Job1328,,246.59
129,Job1330,,246.59
130,Job1334,,246.59
131,Job1329,,246.59
132,Job1333,,246.59
133,Job1336,,246.59
134,Job1339,,246.59
135,Job1337,,246.59
136,Job1335,,246.59
137,Job1332,,246.59
138,Job1338,,246.59
139,Job1359,,246.59
140,Job1340,,246.59
141,Job1341,,246.59
142,Job1342,,246.59
143,Job1343,,246.59
144,Job1344,,246.59
145,Job1345,,246.59
146,Job1346,,246.59
147,Job1348,,246.59
148,Job1353,,247.78
149,Job1347,,246.59
150,Job1352,,245.78
151,Job1355,,246.59
152,Job1350,,246.59
153,Job1356,,246.59
154,Job1357,,246.59
155,Job1354,,246.59
156,Job1351,,246.59
157,Job1349,,246.59
158,Job1358,,246.59
159,Job1360,,246.59
160,Job1361,,246.59
161,Job1362,,246.59
162,Job1364,,246.59
163,Job1363,,246.59
164,Job1366,,246.59
165,Job1365,,246.59
166,Job1367,,246.59
167,Job1368,,246.59
168,Job1369,,246.59
169,Job1370,,246.59
170,Job1375,,246.59
171,Job1376,,246.59
172,Job1374,,246.59
173,Job1373,,246.59
174,Job1377,,246.59
175,Job1371,,246.59
176,Job1372,,246.59
177,Job1378,,246.59
178,Job1379,,246.59
179,Job1380,,246.59
180,Job1381,,246.59
181,Job1401,,246.59
182,Job1382,,246.59
183,Job1383,,246.59
184,Job1384,,246.59
185,Job1386,,246.59
186,Job1385,,246.59
187,Job1387,,246.59
188,Job1389,,246.59
189,Job1388,,246.59
190,Job1390,,246.59
191,Job1393,,246.59
192,Job1396,,246.59
193,Job1392,,246.59
194,Job1394,,246.59
195,Job1395,,246.59
196,Job1398,,246.59
197,Job1399,,246.59
198,Job1391,,246.59
199,Job1397,,246.59
200,Job1400,,246.59
201,Job1403,,246.59
202,Job1402,,246.59
203,Job1421,,246.59
204,Job1404,,246.59
205,Job1405,,246.59
206,Job1407,,246.59
207,Job1406,,246.59
208,Job1408,,246.59
209,Job1409,,246.59
210,Job1410,,246.59
211,Job1411,,246.59
212,Job1412,,246.59
213,Job1420,,246.59
214,Job1413,,246.59
215,Job1414,,245.54
216,Job1419,,246.59
217,Job1415,,248.13
218,Job1418,,246.59
219,Job1416,,246.59
220,Job1417,,246.59
221,Job1422,,246.59
222,Job1423,,246.59
223,Job1424,,246.59
224,Job1425,,246.59
225,Job1427,,246.59
226,Job1428,,246.59
227,Job1429,,246.59
228,Job1430,,246.59
229,Job1432,,246.59
230,Job1426,,246.59
231,Job1431,,246.59
232,Job1433,,246.59
233,Job1439,,246.59
234,Job1435,,246.59
235,Job1437,,248.13
236,Job1434,,246.59
237,Job1440,,246.59
238,Job1438,,246.59
239,Job1436,,245.54
240,Job1441,,246.59
241,Job1442,,246.59
242,Job1443,,246.59
243,Job1444,,246.59
244,Job1463,,246.59
245,Job1445,,246.59
246,Job1464,,246.59
247,Job1447,,246.59
248,Job1446,,246.59
249,Job1448,,246.59
250,Job1449,,246.59
251,Job1450,,246.59
252,Job1451,,246.59
253,Job1454,,246.59
254,Job1455,,246.59
255,Job1452,,246.59
256,Job1453,,246.59
257,Job1456,,246.59
258,Job1459,,246.85
259,Job1458,,246.41
260,Job1460,,246.59
261,Job1457,,246.59
262,Job1461,,246.59
263,Job1462,,246.59
264,Job1465,,246.59
265,Job1466,,246.59
266,Job1467,,246.59
267,Job1468,,246.59
268,Job1469,,246.59
269,Job1470,,246.59
270,Job1471,,246.59
271,Job1472,,246.59
272,Job1474,,246.59
273,Job1473,,246.59
274,Job1476,,246.59
275,Job1475,,246.59
276,Job1477,,246.59
277,Job1478,,246.59
278,Job1479,,246.59
279,Job1480,,245.72
280,Job1481,,247.87
281,Job1482,,246.59
282,Job1483,,246.59
283,Job1484,,246.59
284,Job1485,,246.59
285,Job1486,,246.59
286,Job1487,,246.59
287,Job1505,,246.59
288,Job1506,,246.59
289,Job1488,,246.59
290,Job1507,,246.59
291,Job1489,,246.59
292,Job1490,,246.59
293,Job1491,,246.59
294,Job1492,,246.59
295,Job1493,,246.59
296,Job1495,,246.59
297,Job1500,,246.59
298,Job1502,,245.87
299,Job1503,,247.64
300,Job1499,,246.59
301,Job1496,,246.59
302,Job1497,,246.59
303,Job1501,,246.59
304,Job1494,,246.59
305,Job1498,,246.59
306,Job1504,,246.59
307,Job1508,,246.59
308,Job1509,,246.59
309,Job1511,,246.59
310,Job1510,,246.59
311,Job1512,,246.59
312,Job1513,,246.59
313,Job1515,,246.59
314,Job1514,,246.59
315,Job1518,,246.59
316,Job1516,,246.59
317,Job1517,,246.59
318,Job1519,,246.59
319,Job1520,,246.59
320,Job1521,,246.59
321,Job1522,,246.59
322,Job1523,,246.59
323,Job1525,,247.67
324,Job1524,,245.85
325,Job1527,,246.59
326,Job1526,,246.59
327,Job1528,,246.59
328,Job1529,,246.59
329,Job1530,,246.59
330,Job1531,,246.59
331,Job1533,,246.59
332,Job1532,,246.59
333,Job1534,,246.59
334,Job1535,,246.59
335,Job1537,,246.59
336,Job1536,,246.59
337,Job1538,,246.59
338,Job1539,,246.59
339,Job1540,,246.59
340,Job1542,,246.59
341,Job1543,,246.59
342,Job1541,,246.59
343,Job1544,,246.59
344,Job1546,,246.59
345,Job1545,,246.59
346,Job1547,,246.59
347,Job1548,,246.59
348,Job1549,,246.59
349,Job1550,,246.59
350,Job1551,,246.59
351,Job1553,,246.59
352,Job1552,,246.59
353,Job1555,,246.59
354,Job1554,,246.59
355,Job1556,,246.59
356,Job1558,,246.59
357,Job1557,,246.59
358,Job1559,,246.59
359,Job1562,,246.59
360,Job1560,,246.59
361,Job1561,,246.59
362,Job1563,,246.59
363,Job1564,,246.59
364,Job1565,,246.59
365,Job1567,,249.25
366,Job1566,,244.75
367,Job1568,,246.59
368,Job1569,,246.59
369,Job1570,,246.59
370,Job1571,,246.59
371,Job1572,,246.59
372,Job1573,,246.59
373,Job1574,,246.59
374,Job1575,,246.59
375,Job1583,,246.59
376,Job1585,,246.59
377,Job1584,,246.59
378,Job1576,,246.59
379,Job1577,,246.59
380,Job1579,,246.59
381,Job1580,,246.59
382,Job1578,,246.59
383,Job1582,,246.59
384,Job1581,,246.59
385,Job1587,,246.59
386,Job1586,,246.59
387,Job1588,,246.59
388,Job1590,,246.59
389,Job1592,,246.59
390,Job1591,,246.59
391,Job1593,,246.59
392,Job1589,,246.59
393,Job1594,,246.59
394,Job1595,,246.59
395,Job1596,,246.59
396,Job1598,,246.59
397,Job1597,,246.59
398,Job1599,,246.59
399,Job1600,,246.59
400,Job1603,,246.59
401,Job1602,,246.59
402,Job1605,,246.59
403,Job1601,,246.59
404,Job1606,,246.59
405,Job1604,,246.59
406,Job1608,,246.59
407,Job1607,,246.59
408,Job1609,,246.59
409,Job1610,,246.59
410,Job1612,,246.59
411,Job1611,,246.59
412,Job1613,,246.59
413,Job1614,,246.59
414,Job1615,,246.59
415,Job1616,,246.59
416,Job1619,,246.59
417,Job1620,,246.59
418,Job1618,,246.59
419,Job1617,,246.59
420,Job1622,,246.59
421,Job1621,,246.59
422,Job1634,,246.59
423,Job1623,,246.59
424,Job1624,,246.59
425,Job1626,,246.59
426,Job1627,,246.59
427,Job1625,,246.59
428,Job1628,,246.59
429,Job1629,,246.59
430,Job1630,,246.59
431,Job1631,,246.59
432,Job1632,,246.59
433,Job1633,,246.59
434,Job1635,,246.59
435,Job1636,,246.59
436,Job1638,,246.59
437,Job1637,,246.59
438,Job1639,,246.59
439,Job1640,,246.59
440,Job1642,,246.59
441,Job1641,,246.59
442,Job1644,,246.59
443,Job1643,,246.59
444,Job1645,,246.59
445,Job1647,,246.59
446,Job1646,,246.59
447,Job1648,,246.59
448,Job1649,,246.59
449,Job1650,,246.59
450,Job1653,,246.59
451,Job1652,,246.59
452,Job1651,,246.59
453,Job1654,,246.59
454,Job1655,,246.59
455,Job1656,,246.59
456,Job1657,,246.59
457,Job1658,,246.59
458,Job1659,,246.59
459,Job1660,,246.59
460,Job1661,,246.59
461,Job1662,,246.59
462,Job1663,,246.59
463,Job1664,,246.59
464,Job1665,,246.59
465,Job1679,,246.59
466,Job1668,,246.59
467,Job1666,,246.59
468,Job1667,,246.59
469,Job1669,,246.59
470,Job1670,,246.59
471,Job1681,,246.59
472,Job1682,,246.59
473,Job1671,,246.59
474,Job1672,,246.59
475,Job1673,,246.59
476,Job1674,,246.59
477,Job1675,,246.59
478,Job1676,,246.59
479,Job1677,,246.59
480,Job1678,,246.59
481,Job1680,,246.59
482,Job1683,,246.59
483,Job1684,,246.59
484,Job1685,,246.59
485,Job1688,,246.59
486,Job1687,,246.59
487,Job1689,,246.59
488,Job1686,,246.59
489,Job1690,,246.59
490,Job1691,,246.59
491,Job1700,,246.59
492,Job1701,,246.59
493,Job1692,,246.59
494,Job1693,,246.59
495,Job1702,,246.59
496,Job1694,,246.59
497,Job1696,,246.59
498,Job1695,,246.59
499,Job1697,,246.59
500,Job1698,,246.59
501,Job1699,,246.59
502,Job1713,,246.59
503,Job1714,,246.59
504,Job1715,,246.59
505,Job1716,,246.59
506,Job1703,,246.59
507,Job1704,,246.59
508,Job1705,,246.59
509,Job1707,,246.59
510,Job1706,,246.59
511,Job1708,,246.59
512,Job1710,,246.59
513,Job1709,,246.59
514,Job1722,,246.59
515,Job1711,,246.59
516,Job1712,,246.59
517,Job1717,,246.59
518,Job1719,,246.59
519,Job1718,,246.59
520,Job1720,,246.59
521,Job1721,,246.59
522,Job1723,,246.59
523,Job1724,,246.59
524,Job1729,,247.12
525,Job1725,,246.59
526,Job1731,,246.59
527,Job1730,,246.59
528,Job1726,,246.59
529,Job1732,,246.59
530,Job1733,,246.59
531,Job1727,,246.59
532,Job1734,,246.59
533,Job1728,,246.22
534,Job1735,,246.59
535,Job1736,,246.59
536,Job1737,,246.59
537,Job1738,,246.59
538,Job1739,,246.59
539,Job1740,,246.59
540,Job1741,,246.59
541,Job1742,,246.59
542,Job1744,,246.59
543,Job1745,,246.59
544,Job1743,,246.59
545,Job1758,,246.59
546,Job1759,,246.59
547,Job1760,,246.59
548,Job1761,,246.59
549,Job1747,,246.59
550,Job1750,,246.10
551,Job1749,,246.59
552,Job1746,,246.59
553,Job1748,,246.59
554,Job1751,,247.30
555,Job1752,,246.59
556,Job1754,,246.59
557,Job1753,,246.59
558,Job1755,,246.59
559,Job1756,,246.59
560,Job1757,,246.59
561,Job1762,,246.59
562,Job1763,,246.59
563,Job1764,,246.59
564,Job1780,,246.59
565,Job1781,,246.59
566,Job1765,,246.59
567,Job1766,,246.59
568,Job1767,,246.59
569,Job1768,,246.59
570,Job1769,,246.59
571,Job1771,,246.59
572,Job1770,,246.59
573,Job1774,,246.59
574,Job1773,,246.95
575,Job1772,,246.35
576,Job1777,,246.59
577,Job1775,,246.59
578,Job1776,,246.59
579,Job1778,,246.59
580,Job1779,,246.59
581,Job1782,,246.59
582,Job1783,,246.59
583,Job1784,,246.59
584,Job1785,,246.59
585,Job1786,,246.59
586,Job1787,,246.59
587,Job1788,,246.59
588,Job1789,,246.59
589,Job1790,,246.59
590,Job1791,,246.59
591,Job1792,,246.59
592,Job1794,,245.97
593,Job1793,,246.59
594,Job1796,,246.59
595,Job1795,,247.49
596,Job1800,,246.59
597,Job1797,,246.59
598,Job1798,,246.59
599,Job1799,,246.59
